"","0wk","1wk","2wk","3wk","4wk","5wk","6wk","7wk","8wk","9wk","10wk","11wk","12wk","13wk","14wk","15wk","16wk","17wk","18wk","19wk","20wk","21wk","22wk","23wk","24wk","25wk","26wk","27wk","28wk","29wk","30wk","31wk","32wk","33wk","34wk","35wk","36wk","37wk","38wk","39wk","40wk","41wk","42wk","43wk","44wk","45wk","46wk","47wk","48wk","49wk","50wk","51wk","52wk","53wk"
"24wk",0.422464808075841,0.483014271030911,0.525603464523781,0.568593036570282,0.612034677440184,0.655072405896273,0.695163415269078,0.731398964777564,0.763825287517573,0.792719323408866,0.818419532177309,0.841208952491346,0.861247190488688,0.878651100228958,0.893758981955739,0.906823256479139,0.917976047593405,0.927328822405628,0.935066536023528,0.941368811256428,0.946322747383742,0.949996585103519,0.952563052558165,0.954175908453825,0.954944112116058,0.954957268075168,0.954295587360803,0.953031010048866,0.951225567243989,0.948929279003836,0.946191663780558,0.943061875125658,0.939576053916471,0.935761661151738,0.931662092045914,0.927320709822179,0.922768721144215,0.918029519573905,0.913133779677958,0.908113361235713,0.902992636389391,0.897791166319898,0.892529019247461,0.887226587999291,0.881900423276812,0.876564598267082,0.871232522066299,0.865916468280377,0.860627117875768,0.855373846705888,0.850165273245293,0.84500910991479,0.839912147776157,0.834880333781225
"25wk",0.417444440193243,0.475521969933414,0.516099764964404,0.557563691924685,0.599895297070241,0.642267716143644,0.681951849916255,0.717956270691465,0.750360215714796,0.779464415953005,0.805538063455462,0.828809777770737,0.849427272200061,0.867503071453502,0.88335877086502,0.897231887558103,0.909255107367649,0.919534202377096,0.928237816656523,0.935513668634983,0.941439486370284,0.946087100620074,0.949610928505338,0.952158503139348,0.953837511626379,0.95473405056963,0.954926118178546,0.954484908003342,0.953471822996631,0.951938761348211,0.949933598134501,0.947500158356312,0.94467247455767,0.941479634258237,0.937963560875467,0.934163495847623,0.930110930747658,0.925833359602159,0.921360233858165,0.916721151378967,0.911942070007933,0.907045829387453,0.902053935153983,0.89698674739515,0.891862367711085,0.886696746427699,0.881505221622376,0.876301683202098,0.871098414357641,0.865906292419011,0.860735843627733,0.855596598675093,0.850496988625481,0.845444581764277
"26wk",0.412873317766539,0.468604215105069,0.507295859671812,0.547286671118035,0.588509946403876,0.630150319573575,0.66935329020466,0.70503776627393,0.737322783555401,0.766534100894078,0.792873024978567,0.816516605627774,0.837601567171074,0.856258812732304,0.872770999555718,0.887363700349103,0.900171487372697,0.911303784378903,0.920904184468308,0.929092653655426,0.935940709139348,0.941523419074023,0.94597540007997,0.949434764352666,0.952002993214705,0.953758668134621,0.95477866365849,0.955136065656223,0.954893372398632,0.954103040368527,0.952810803647507,0.95105670267131,0.948875121551341,0.946299213158773,0.943365080919817,0.940107940868923,0.936558962076712,0.93274706609994,0.928701624373139,0.924451581505208,0.920023768281341,0.915442873294077,0.910731850919398,0.905911860845895,0.901002203909614,0.896020668438965,0.890983895625176,0.885907314939197,0.880804992450524,0.875689766216237,0.870573584556895,0.865467466410926,0.860381445457994,0.855324751624286
"27wk",0.408709251552925,0.462218828858563,0.499147741504181,0.537726279187691,0.57783887868741,0.618712389912273,0.657377160608747,0.692667624038294,0.72475088623473,0.753981285651342,0.780490015429591,0.804408197555295,0.825869682748655,0.84501581268431,0.862099195406038,0.87733150500518,0.890846920286598,0.902756331114736,0.913182673799858,0.922226724886072,0.929950092221276,0.936417459727044,0.941752553406845,0.946090846572405,0.94952333548897,0.952111736292938,0.953934098321311,0.955067680330919,0.955575674486175,0.955509267329806,0.954912492316526,0.953824231522633,0.952278993740841,0.950309187500867,0.947948711307627,0.945231558578559,0.942187057461113,0.938841498075633,0.935225363841904,0.931368864893835,0.92729889008865,0.923040876498928,0.918619397964378,0.914056750922457,0.909372978289748,0.904586882724326,0.899716678617556,0.894779646767709,0.889791716215762,0.884767330714128,0.879719837454547,0.874661764794888,0.86960456902492,0.864558836242838
"28wk",0.404921543964852,0.456326811952119,0.491617649572477,0.528846277605579,0.567854894517271,0.607944694648098,0.646026675741555,0.680862228834911,0.712675414500634,0.74184853225398,0.768443389042782,0.792550271814889,0.81430658553935,0.833856295232247,0.851431956838126,0.867229677424887,0.881381074097407,0.893991897732794,0.905171790945892,0.915008942489541,0.923555446677186,0.930853023840583,0.93702209211921,0.942199537950587,0.946464903222004,0.949859064672942,0.952461853451726,0.954352786661492,0.955593757216782,0.956233405885057,0.956314671346057,0.955876675404359,0.954954197462735,0.953577029569858,0.951778223225851,0.949593328411338,0.947049322985033,0.944168894987187,0.940982377235481,0.937523059937639,0.933816288921637,0.929887429372239,0.925763381522486,0.921467212572453,0.917019237511028,0.912438421547999,0.907745254589123,0.902959019633271,0.898097615596906,0.893176786657753,0.888210773899275,0.883214452050515,0.878200572218855,0.873180483272072
"29wk",0.401488994094978,0.450892120633504,0.484670625955801,0.520610860822544,0.558534247781274,0.597835426837953,0.635299824654649,0.669631298845547,0.701121049039283,0.73016900294372,0.756777485701332,0.780996494263185,0.802968059937844,0.822847729901412,0.840844097928697,0.857136695204605,0.871853945458313,0.885094341919237,0.896956107603168,0.907514273186498,0.916815086899657,0.924892711711613,0.931857567535116,0.93783106571125,0.942884193157836,0.947059472230131,0.950426695426299,0.953059855389796,0.95501668170699,0.956343811407067,0.957083558981808,0.957275951297534,0.956956629611169,0.956156143400303,0.954908105935765,0.953244766588884,0.951192161617564,0.948772776676596,0.946017207120172,0.942956363110096,0.939617059526916,0.936024919543497,0.932205525614074,0.928182714645138,0.923978087631869,0.919611904457071,0.915106078348621,0.910481350684014,0.905756915454286,0.900950344579498,0.896078132882835,0.891156160787974,0.886198847916372,0.881219390856246
"30wk",0.398376861096809,0.44588145073366,0.47826429891385,0.512985180642512,0.549847621403367,0.588365706519158,0.625190200952206,0.658978991300064,0.690097971003826,0.718967368868592,0.745527919559181,0.769791410334454,0.791907152365368,0.812048864545557,0.830398910324425,0.847118834834502,0.862333038525278,0.876136594378231,0.888613147611428,0.899825843431646,0.909814414154954,0.918621595009337,0.926339154375603,0.933066172400183,0.938868471882373,0.943793862136987,0.947902135411546,0.951256454672782,0.953909245824473,0.955903486616222,0.957280421249944,0.95808222056173,0.958346808670697,0.958107640906662,0.957396594452194,0.956243098350299,0.954672700645174,0.952709442249982,0.950382187548131,0.947720560953317,0.944751039039522,0.941498424622244,0.937987969204659,0.93424421801481,0.930289746133463,0.926146527187051,0.921837063565502,0.917383411795291,0.912806216469336,0.908124766639608,0.903357434192045,0.898521677895083,0.893633818487882,0.888709227145098
"31wk",0.39556089838093,0.441264030448023,0.472361359832925,0.505935601682218,0.541770762206074,0.579515975107325,0.615687805186668,0.648905277052935,0.679613588724639,0.708261941249054,0.734722686644799,0.758971634620645,0.781170202303835,0.801510342372974,0.820149887349726,0.837232832368685,0.852880213978897,0.867183423382569,0.880212949604837,0.892021849036642,0.902646149262781,0.912127957740929,0.920547007670096,0.927984642458817,0.934500838010244,0.940140878529808,0.944957548015191,0.949005162293998,0.95233011620922,0.954969130230127,0.956961155852943,0.95835289510302,0.959184312924787,0.959489698843839,0.95930025978368,0.958644272465193,0.957546510312354,0.956030666689586,0.954125077732425,0.951859464007406,0.949259169949117,0.946346190068455,0.943147119567863,0.939687979991363,0.935990597756767,0.932076778773291,0.927970939814129,0.923697314270616,0.919277763841455,0.914732225005225,0.910080932048552,0.905343623316356,0.90053830628339,0.895681547634126
"32wk",0.393027948377418,0.437011424438585,0.466929777503983,0.499429820876326,0.534288135371965,0.571267833221306,0.606779703119642,0.639407136195504,0.66967748914187,0.698066547094914,0.724382832470639,0.748566378100824,0.770793233459091,0.791273459861467,0.810141797654857,0.827526924680289,0.843547118113544,0.858290808795412,0.871816308339026,0.884167216326497,0.895376492473142,0.90548107609242,0.914551037002483,0.922654753370747,0.929844430989854,0.936162016750049,0.941651460586695,0.946360249146387,0.950329054719137,0.953587409401506,0.956174741916931,0.95813857713218,0.959519756025562,0.96035255743058,0.960668177875641,0.960495205517512,0.959858589273188,0.958778135910128,0.957283628133142,0.955406914352449,0.953171427885501,0.950596028818826,0.94770989084734,0.944539764447365,0.941105549191743,0.937426453057398,0.933530859404484,0.929445925175595,0.925194697003907,0.920795886406014,0.916271930192711,0.911645431003137,0.90693566389314,0.902160012684898
"33wk",0.390760385298597,0.433097350064358,0.461941806583973,0.493436909966533,0.52737887830219,0.563603878551158,0.598450508844088,0.6304779194872,0.660289194707991,0.68838962102832,0.714522740390617,0.738598214597852,0.760805835546953,0.781370913033686,0.80041163662185,0.818041931184253,0.834377803084127,0.849506767702054,0.86347550871036,0.87631625611006,0.888058887752467,0.898737374524812,0.908410275469622,0.917135027891503,0.924956213058972,0.93190987733959,0.938035238625751,0.943371521382824,0.947951816374741,0.951804042077117,0.954967587541293,0.957486272784878,0.95939965789623,0.960741874242932,0.961544243599238,0.961835711965713,0.96164172297333,0.960984229665636,0.959891980398695,0.958394984519021,0.956516575902161,0.954276439465369,0.951702446902436,0.948820400697098,0.945650773832381,0.942213236857635,0.938536896100261,0.93464946618948,0.930574836054702,0.926334119737474,0.921950543238271,0.917447320575002,0.912845442639219,0.90816412450701
"34wk",0.388733034845759,0.429497506460994,0.457364791104271,0.487927318088292,0.521008176858502,0.556497329058806,0.590682800459377,0.622106105696461,0.651441470639453,0.679231379998841,0.705150786208333,0.729079767598648,0.751225733305798,0.771827370352887,0.790989647307128,0.808812438974941,0.825410853777998,0.84087391886024,0.855235870620754,0.868516384661278,0.880742061123242,0.891946215874135,0.902175502882802,0.911476399525844,0.919886278094953,0.927436110906279,0.934160335575708,0.940090457414663,0.945252307789533,0.949672327364181,0.953388223520632,0.956441130071327,0.958867708224015,0.960700608048872,0.961971136287463,0.962708871759626,0.962940752732114,0.962692415466547,0.961991132214371,0.960863890140495,0.959334423772954,0.957425274549015,0.955161090245224,0.952566019642685,0.949661699592604,0.946470876402711,0.943020641370033,0.939338440228135,0.935449269245528,0.931376593872077,0.927144269461409,0.922775974197093,0.918294003925612,0.913719128319663
"35wk",0.38691624746247,0.426189416165908,0.453170054493768,0.482872847341718,0.515140817155953,0.549923720598119,0.583457532421949,0.614278636531328,0.643125335193895,0.670589657159812,0.696270593168857,0.720019662749515,0.742063839135521,0.762661229063783,0.781900339930261,0.799867647659111,0.816679010067162,0.832428914314328,0.847136440257227,0.860808632534625,0.873469788452235,0.885151649151442,0.895890980342151,0.905723613251787,0.914679969728189,0.922786845640667,0.930072841578629,0.936563517046557,0.94227839220713,0.947237680560693,0.951479691136388,0.955044042310566,0.957963750636908,0.960268314019972,0.96198924547555,0.963157274003902,0.963800891905473,0.963947298501606,0.963623682120316,0.962856228771664,0.961668597229325,0.960083219846352,0.958124066048904,0.955815517479692,0.953178817383148,0.950235605730957,0.947014419139783,0.943543706719777,0.939848473727462,0.935952058216436,0.931879374495524,0.927655594423454,0.923304041125924,0.918846264996925
"36wk",0.385290090470187,0.423152279220778,0.449332599151475,0.478246599847996,0.509748699706467,0.543859934218885,0.576754428558121,0.606982257552024,0.635334593637547,0.662460400778523,0.68788206082007,0.711423275891746,0.733330268112526,0.753886545789139,0.773163357493353,0.791232042743117,0.808211351194589,0.824203353204581,0.839210279469929,0.85322776180506,0.8662784098697,0.878391287084539,0.889595085271929,0.899915802773442,0.909377460109483,0.918001838435021,0.92581205569543,0.932828216993693,0.939065347742614,0.944535518112249,0.949277882875458,0.953330081933344,0.956721782244097,0.959479347249661,0.961634118775516,0.963217555479799,0.96425871756053,0.964785486879928,0.964825686052716,0.964406200027632,0.96355102169393,0.962281129959533,0.96062007308483,0.95859465596601,0.956224936283307,0.953529924365845,0.950540683521527,0.947286541471319,0.943792468127606,0.940079195512746,0.936173708422703,0.93210342837421,0.927892337214763,0.923561629691355
"37wk",0.383841087499458,0.420366839114321,0.445829494221113,0.474022907134885,0.504808386354626,0.538281755789821,0.570552336616566,0.600201630289144,0.628064334670898,0.654837152990898,0.679981899346785,0.70329236640734,0.725032315459215,0.745513939848472,0.764794106314761,0.782925251360683,0.800033368251864,0.816223304440152,0.83148474860827,0.845802738331978,0.859197779599603,0.871696856073706,0.883320741958654,0.894086857979685,0.904012866335682,0.913115950349029,0.921412789612722,0.928917614572557,0.935641070680674,0.9415963394807,0.946815289380389,0.951331588647156,0.95517262282076,0.958364647803934,0.960937540595307,0.962921821594074,0.964346182149194,0.965238702871041,0.965628120616801,0.965542348351823,0.965006428255978,0.964042424083947,0.9626738531925,0.960925404077128,0.958817988374921,0.956373396161943,0.953619516385291,0.950584673682799,0.947294037200318,0.943770496161547,0.940041232462829,0.93613334925967,0.932071329309372,0.92787785038194
"38wk",0.382555165035932,0.417815259942523,0.442638548274991,0.47017726816061,0.500298563160083,0.533162821283137,0.56482955189452,0.593917615771209,0.621296766179428,0.647709893330434,0.672563971694526,0.695624990895359,0.717171509622305,0.737551064346715,0.756804198431549,0.774961910446136,0.792159506295561,0.808508126548734,0.823982031388389,0.838556601223503,0.852251872483307,0.865094203839017,0.877096014773712,0.888266335414513,0.898616842008584,0.908160299868029,0.916906946816451,0.924865480773964,0.932043630368839,0.938454289578881,0.944123584626401,0.94908060535336,0.953349888134144,0.956956142191215,0.959929073095647,0.962298617534018,0.964091700658459,0.965335425234965,0.966059950746911,0.966295005057258,0.96606708626845,0.965400189095404,0.964317710011238,0.962842323403276,0.960995284931861,0.958799119432607,0.956280138598484,0.953465765731723,0.950381544767032,0.947052416480958,0.943505145393995,0.939766529564779,0.935861582803557,0.931813582319247
"39wk",0.381415752974119,0.415481013750534,0.439738649867343,0.466686308411232,0.496193216639946,0.528476705142196,0.559564112549526,0.58810995033755,0.615009905045649,0.641065656781135,0.665619630352231,0.688416525695407,0.70974955914432,0.730002992505386,0.749201692723949,0.767353430247462,0.784601826273613,0.801073657276849,0.816719974489558,0.831508399833588,0.845461035867639,0.858605373117418,0.870945030416741,0.8824800134155,0.893216399493135,0.903162609220737,0.912323183470666,0.920702073214533,0.928304429170242,0.93513976063136,0.941231264297778,0.94660484121488,0.951280877876104,0.95527995951835,0.95863356550337,0.961372055410009,0.9635196268642,0.965100480497935,0.966147386798444,0.966692582368604,0.966763658266312,0.966385652037195,0.965582304167914,0.964375867437377,0.962786678901885,0.96083539794065,0.958548974936632,0.955955963384988,0.953081550114054,0.949949397407029,0.946587665758256,0.943023453363719,0.939281609248987,0.935385581590809
"40wk",0.380411111500257,0.413348777545779,0.437110730059654,0.463527750264774,0.492468641429557,0.524198410256605,0.554734052043071,0.582758770773501,0.609189908742589,0.634890434284496,0.659138053385796,0.681660051045439,0.702766394925499,0.722872477935278,0.74199100062891,0.760109075969151,0.777375954487043,0.793933848130313,0.809712544288491,0.824673997108057,0.838843537189082,0.852249452025532,0.864888637919619,0.876750395795465,0.88783512531615,0.898147267407323,0.907686509700222,0.916452379162685,0.924447141610073,0.93167705263875,0.938162437619233,0.943926752535567,0.948986925098732,0.953357011362569,0.95707166516371,0.960161301352708,0.96264792624774,0.964553989815661,0.965913308571754,0.966759697553286,0.967121199827376,0.967023542687662,0.966491174977143,0.965546911639072,0.964209957744999,0.962499369446938,0.960443523905886,0.958071961343899,0.955408653337008,0.952476465640538,0.949304200566813,0.945918925145692,0.942345912843869,0.938607079931824
"41wk",0.379533277546971,0.411404339134042,0.434738371648035,0.460680383230771,0.48910258394298,0.520304456853727,0.550317591521552,0.577844454772736,0.603827960626654,0.629169601404073,0.653106540443715,0.675345898137387,0.696218378063355,0.716158154091006,0.735172370671798,0.753234136395012,0.770495107905196,0.787098534748031,0.802969739993614,0.818065169418428,0.832412822028539,0.846042783859966,0.858944417634835,0.871096656299869,0.882493396408469,0.893135391652703,0.903018706803286,0.912138241230499,0.920492972345322,0.928087645919064,0.934939085269751,0.941066511164598,0.946484059600369,0.951206320204914,0.955263916806144,0.958686088458126,0.961495525631751,0.96371627045847,0.965379928293857,0.96651911211655,0.967162405402006,0.96733598496384,0.967064917973253,0.966372686313234,0.965279949974978,0.96380630550262,0.961980335350752,0.9598296166647,0.957377714387047,0.954647610956694,0.951667436470662,0.94846432708607,0.945063053387365,0.941486789445631
"42wk",0.378771183201498,0.409634510903522,0.432603410943687,0.458124034133772,0.486074044901028,0.516772702220436,0.546293268519504,0.573347449003764,0.598901458236395,0.62388770485794,0.64751075981979,0.669461840624537,0.690092239820386,0.709851245416142,0.728741440266119,0.746725547079084,0.763954400841169,0.780569926646169,0.79649773634044,0.811689939037849,0.826177780231926,0.839997334245906,0.853126814097808,0.86553384726033,0.877206923461389,0.888144527884637,0.898338860814398,0.907779896337157,0.916463611522981,0.924393634360132,0.93158304723002,0.938047064875231,0.943798100394331,0.948851556746192,0.953233825641038,0.956972641575999,0.960091082542129,0.962613367399509,0.964570050876744,0.965992575028861,0.966908787003709,0.967344520479312,0.967325521979079,0.96687655950583,0.966020473574727,0.964780222253709,0.963181754734647,0.961250634049722,0.959009808523136,0.956482478941,0.953695337931358,0.950675727554729,0.947449077725285,0.944040332071506
"43wk",0.378114456712682,0.408027050842739,0.430688517634769,0.455839540357296,0.48335896379342,0.513582201978218,0.542640012098625,0.569248294811617,0.59438808936128,0.619028502764168,0.642334956847384,0.663994022275637,0.684372587935386,0.7039411201812,0.722690119785728,0.740575247262137,0.757744761470746,0.774346742719878,0.790299524670865,0.805554653388966,0.820146999757702,0.834123920680555,0.847448111573001,0.860075116206794,0.871989648933257,0.883190039654454,0.893663851120164,0.903395533422129,0.912378556800141,0.920614895068422,0.928114899526471,0.934890849606398,0.940953586987734,0.946316158508588,0.951003705502831,0.955043488693326,0.958457343497022,0.961267002000704,0.963504108449605,0.965199829765155,0.966380159776139,0.96706941351376,0.967294542050556,0.967082335084244,0.966457548664464,0.965444702427659,0.964069111202205,0.962355388793201,0.960325354266736,0.957999430757805,0.955405022975774,0.952570837693655,0.949522422677018,0.946283751483145
"44wk",0.377555492315584,0.406570590305505,0.428978535864018,0.453808725306383,0.480937401595191,0.510713118120902,0.539337180415614,0.565527594535575,0.590272366666423,0.614575102025177,0.637562138981996,0.658927447401442,0.679049700942363,0.698418369930676,0.717007928889605,0.734774347839845,0.751864229768036,0.768426495872252,0.78437538876546,0.799664179710637,0.814330927951148,0.828433302208709,0.841918746218021,0.854731815492836,0.866854632279295,0.878286233010103,0.889008543859898,0.899000679459231,0.908254133563199,0.916768698315737,0.924552712692211,0.931616127727411,0.937968181381304,0.943618541677677,0.94859231572777,0.952916283959583,0.956610518868503,0.959693733325107,0.962199295160736,0.9641576290946,0.96559309291619,0.96652788690378,0.966990416553939,0.967009420682701,0.96661041795275,0.965818491905834,0.964659181404004,0.96315742837217,0.961334822643598,0.959209207606297,0.956807602467841,0.954160718823129,0.951293253034263,0.948227761875404
"45wk",0.377089134174267,0.405254567827445,0.427459407823221,0.452014373263897,0.478792889336081,0.508146663199243,0.536364575370094,0.562165825582949,0.586541802365104,0.610509533567729,0.63317426223294,0.654245776055777,0.674115145625304,0.693271876537717,0.711682575831477,0.729312101452077,0.746309256414943,0.762803931067505,0.778723004272579,0.794020536266487,0.808738170395573,0.822934365981251,0.836546405822209,0.849513017147484,0.86181370648024,0.873445988239878,0.884385590773854,0.894608518747523,0.904103971019059,0.912870015938355,0.920912333914408,0.928238585985943,0.934855860105339,0.940774429078747,0.946016666879037,0.950606916841353,0.954564251129763,0.957909061344249,0.960671697221557,0.962881275184257,0.964561612853074,0.9657344683517,0.96642903929186,0.966674194086491,0.966495427758194,0.965917656622123,0.964966782389117,0.963668574280112,0.962045941986553,0.960118461132282,0.957912420293905,0.955455543044603,0.952771348047985,0.949881611227315
"46wk",0.376712858715951,0.404069168326154,0.426117685875094,0.45044020227307,0.476907460495046,0.505865075103364,0.533702446336197,0.559143304344678,0.583178182596836,0.606812085724504,0.629152445830454,0.649931207640941,0.669550274396437,0.688483226177941,0.706700378785968,0.724175719990733,0.741060446222919,0.757469872223186,0.773337673208124,0.788621758447368,0.803367367172482,0.817627286436044,0.831335330311839,0.844425113037683,0.856874549925575,0.868677683701736,0.879805244437259,0.890230441473136,0.899940589222213,0.908932155765686,0.917208075789648,0.924773812513348,0.931634834008207,0.93780149281736,0.943293848326782,0.948133633070268,0.952339125250042,0.955930985047145,0.958937719547383,0.961387222780491,0.963302128300349,0.964705037846225,0.965625211129844,0.966091354932491,0.966127595880226,0.965757598801416,0.9650078606706,0.963905933623569,0.962477347662168,0.960745648450633,0.958735302089701,0.956470010313645,0.953970458635138,0.951258490860634
"47wk",0.376416166118393,0.403005267340941,0.424940684062178,0.449070834467096,0.475262855528376,0.503851600197108,0.531331494176008,0.556440420610791,0.580155067053439,0.603461736493285,0.625477223088299,0.645965081648786,0.665330582892065,0.684034096511274,0.702046887455176,0.719352143149376,0.736104571274036,0.752414417385614,0.768212949909629,0.78346281555844,0.798210783211655,0.81251012617997,0.826287263083372,0.839472235040633,0.852041545159647,0.86398782567221,0.875275812049883,0.885876069280738,0.895774839982923,0.904966866142907,0.91345273584628,0.921236337023742,0.928321225048876,0.934715891550061,0.940439866407365,0.945513291573994,0.949952604129481,0.953775873840959,0.957012650766064,0.959690793100029,0.961830863425353,0.963454148913548,0.964592066759799,0.965273696419531,0.965520236701692,0.965352444290489,0.964798118161884,0.963887881950483,0.962650347661102,0.961110819966661,0.95929323606972,0.957219294647833,0.954905954802437,0.952371123539676
"48wk",0.376190196813907,0.402054379837679,0.423916635015955,0.447891761742155,0.473843456438392,0.502090353888667,0.529232886336606,0.554037742021893,0.577456018552059,0.600437138865615,0.622128811059755,0.642328636473742,0.661438169490119,0.679907607668452,0.697707351528617,0.714829289109938,0.7314327191263,0.747628126105127,0.763341320303404,0.778537754246977,0.793265988458276,0.807580998662245,0.821402386377484,0.834657263271326,0.847319815347783,0.859382459558302,0.87080408984018,0.881553387714967,0.891615746574438,0.900984256747176,0.90965742946752,0.917637963430498,0.924927554302544,0.93153082188087,0.937468565314887,0.94275952779842,0.947417761670107,0.951457361045886,0.95490990593337,0.957804083688435,0.960159069844415,0.961993439821919,0.963341144939796,0.96423139856564,0.964682895020548,0.964712801201473,0.964350603811895,0.963629912700073,0.962580982862225,0.961229620465731,0.959599667446419,0.957712490076165,0.955583200437473,0.953226698418445
"49wk",0.376029020136375,0.401208613011636,0.423034471931216,0.446889304153729,0.472635008955894,0.500565327000048,0.527388292137476,0.551915510453199,0.575065884388004,0.597716953541048,0.619087374597478,0.639002937235884,0.657858123937194,0.676087418820649,0.693666668200443,0.710595295761453,0.727036326783373,0.743101465643291,0.758714597027817,0.7738403591745,0.788529618117641,0.802837252850863,0.816679524282602,0.829981281130773,0.842714790105788,0.854866317583608,0.86639532558661,0.87726901656068,0.887471066481567,0.896993140439224,0.905832047369625,0.913988553209891,0.921462974072647,0.928257690850609,0.934392381623154,0.939884549386244,0.944746040474656,0.948988479581703,0.952643166457103,0.955738891528905,0.958296287364011,0.960335040271091,0.961885808161568,0.962976364059099,0.96362504972308,0.963849125954474,0.963678982634695,0.963147801525579,0.962285587771114,0.961118490227888,0.959670247022588,0.957961967197152,0.956011303794111,0.953837365165107
"50wk",0.37592754440193,0.400460622958335,0.422283640876678,0.446050561131258,0.471625259066289,0.499259277325161,0.52577994195205,0.55005328110452,0.572960552154742,0.595279969129873,0.616333269681124,0.635968761530362,0.654570216185384,0.672556857588383,0.689909173443391,0.706636156369353,0.722901493138158,0.738824575942763,0.754324034407735,0.769363597045262,0.783996000609436,0.798274990020996,0.812116286948059,0.825442274272626,0.838223719152655,0.850440668597182,0.862053198776219,0.873028266036514,0.883347784500391,0.893002013990866,0.90198593700796,0.91029824235756,0.917938102585375,0.924908026383798,0.931223464723188,0.936901255888109,0.941951219494245,0.946383831731255,0.950228338095448,0.953514197350362,0.95626326084386,0.958497427984667,0.960244073881107,0.961528351245573,0.96236854631047,0.962783536328253,0.962803212416465,0.962459762836843,0.961782271578712,0.960796428487596,0.959526194928442,0.957993951754806,0.956220571049396,0.954227737925776
"51wk",0.375880256086209,0.399803574622553,0.42165420493405,0.445363359166866,0.470799233679529,0.498155127381234,0.524390702879339,0.548430861753488,0.571109469236473,0.593105402933737,0.61384725514431,0.633207412178206,0.651555268526424,0.669298520081129,0.68641892178344,0.702937742425776,0.719016136752489,0.734787614573317,0.750160284570672,0.76509961012503,0.779658622600659,0.793889981591839,0.807709433386323,0.821037347451662,0.833843849992038,0.846105480411095,0.857780241147688,0.868835519254035,0.879251979314927,0.889018462175174,0.898127979153986,0.906577549006439,0.914365621881749,0.921493598902436,0.927973905202519,0.933822895732197,0.939048701911612,0.943658583286777,0.947681847967576,0.951148927328389,0.954081395397743,0.956501422606987,0.958435824846458,0.959908051588638,0.960935747492826,0.961537256455877,0.96174279753443,0.961584227848329,0.961089484681803,0.960282715975439,0.959188567274825,0.95783126836861,0.956234150492944,0.954419921552568
"52wk",0.375881573020129,0.399231104983069,0.421136944887328,0.444816204001116,0.470141658147651,0.497236847573171,0.523204157344366,0.547029129721276,0.569488949921236,0.591173254913527,0.61161066718068,0.630701009964126,0.64879828551884,0.666295113283636,0.683180021646498,0.69948701178936,0.715373604505436,0.730980628634759,0.746213231301136,0.761040258408864,0.77551276612829,0.789678065790314,0.803454965600169,0.816764048001607,0.829574357442926,0.84186095005726,0.85357830900517,0.864694432861649,0.875188959865647,0.885049254302967,0.894266381312767,0.902836041734283,0.910755650983655,0.91802535382511,0.924655649930945,0.930661621416192,0.936050655286584,0.940826357745189,0.945019175341078,0.948659416108686,0.951767689076355,0.954365362504516,0.956479765759737,0.958133357603032,0.959343731451488,0.960126988290181,0.960514456877043,0.960537858334118,0.960223963890427,0.959594242065282,0.95867521690466,0.957492143551886,0.956070043996607,0.95443223883116
"53wk",0.375926397752174,0.3987372889197,0.420723283074423,0.444398244892063,0.469638678386037,0.496489471368044,0.522204670081705,0.545829995882445,0.568079161996716,0.589464544974085,0.609605555681708,0.628432115993607,0.646284229368815,0.66352988684468,0.680176696846387,0.696271171200554,0.711966402972842,0.727392228410167,0.742471780989201,0.757176935366936,0.771551763908496,0.785633219379856,0.799347523901418,0.812619860861056,0.82541543781281,0.837707123544019,0.84944876993243,0.860608059245551,0.871163401799596,0.881100448669151,0.890408764884739,0.899082318734482,0.907117532789187,0.914514339217277,0.921281026330457,0.92742976521211,0.932967466197087,0.937900608373935,0.942255870588916,0.946061003103123,0.949337271875286,0.95210651791594,0.954393761915992,0.956221016499686,0.957606426653599,0.958567713828988,0.959134364991553,0.959336465998801,0.959199685694162,0.958745664008751,0.958001428345053,0.956992877550631,0.955745054762721,0.954281667560788
