"","0wk","1wk","2wk","3wk","4wk","5wk","6wk","7wk","8wk","9wk","10wk","11wk","12wk","13wk","14wk","15wk","16wk","17wk","18wk","19wk","20wk","21wk","22wk","23wk","24wk","25wk","26wk","27wk","28wk","29wk","30wk","31wk","32wk","33wk","34wk","35wk","36wk","37wk","38wk","39wk","40wk","41wk","42wk","43wk","44wk","45wk","46wk","47wk","48wk","49wk","50wk","51wk","52wk","53wk"
"24wk",0.432163462740195,0.46461166241707,0.507489397953884,0.559155636916158,0.609661182602219,0.656092826067985,0.697408222481035,0.733892975325541,0.76625323021172,0.795087856944267,0.820800252162167,0.843661438694954,0.863821867820091,0.881391010397163,0.896635566613812,0.90976472855251,0.920884169553312,0.930093950020763,0.937600978899895,0.943593594551929,0.948179803670844,0.951453729853031,0.953576789247107,0.954702625174213,0.954944112116058,0.954397389850773,0.953149290287754,0.951277172768918,0.948845235232996,0.945906736080836,0.942530067831465,0.938781356567951,0.934710242453162,0.930358937105355,0.925774185070434,0.921000339775184,0.916073090626849,0.911021192954793,0.905875310843271,0.900664880364424,0.895413880852771,0.890142281364183,0.884867971354425,0.879608118466274,0.874377527778053,0.869189152373661,0.864053535995937,0.858979006720012,0.853973466611776,0.849044318405838,0.844194496198974,0.839426479953414,0.834743252609542,0.830147885797017
"25wk",0.4268693636707,0.456420320996259,0.497309686740677,0.547877423946206,0.5976318743945,0.643559816851866,0.684518250097186,0.720779390344619,0.75310985005488,0.782146228255606,0.808229458878239,0.831578175958168,0.852334144504842,0.870606514135682,0.886635461456819,0.900607986414593,0.912629733868233,0.922802632835844,0.931302530235381,0.938288324958817,0.94385927109319,0.948109331896861,0.951189375182549,0.95324737100763,0.954397389850773,0.95473405056963,0.954342393156583,0.95329832214814,0.951665443834787,0.949499116789171,0.946863730135744,0.94382051844306,0.940417245653859,0.936694755798914,0.932699835890873,0.928475170744145,0.92405638459134,0.919474654975594,0.914760266863097,0.909941880299852,0.905044668707628,0.900090610520078,0.89509923151931,0.890088393524802,0.885074300360594,0.880071367333789,0.875091452662056,0.870144754437154,0.865240436957972,0.860386305001309,0.855588256112457,0.850851039543094,0.84617896934137,0.841575852654148
"26wk",0.422052593199653,0.448835204793408,0.487850379653061,0.537349203557494,0.586337702220483,0.631693570477502,0.672218169058626,0.708167556605396,0.740373432528987,0.769508972208739,0.795856847038536,0.819586285457097,0.840833092103925,0.859719279451115,0.876447227835561,0.89118320170242,0.90403258399128,0.915097052421763,0.924522996641403,0.932444379748952,0.938953332248755,0.944142655698502,0.948149759558017,0.951115138116524,0.953149290287754,0.954342393156583,0.95477866365849,0.954535081988767,0.953677612925179,0.952264867897413,0.950356469529527,0.94800712534325,0.945263291069018,0.942167225892262,0.938762708247762,0.935090391223776,0.931185508886071,0.927079927856331,0.922804285594795,0.918387382487937,0.913855138990781,0.909230790048681,0.904535355866898,0.899787855983029,0.895005373884756,0.89020312960641,0.885394570031218,0.88059156349454,0.875804541145352,0.871042545901424,0.866313391666557,0.861623853779307,0.856979877231582,0.852386760778358
"27wk",0.417663770843691,0.441813360931421,0.479063364996425,0.527535032024891,0.575744820760614,0.620484923458039,0.660514331158329,0.696078714500396,0.728078108981599,0.757225514474021,0.783744232447604,0.807760629306498,0.829410204067401,0.848822642417219,0.866168389776291,0.881593899888703,0.895200970964873,0.907084127810683,0.917368299034565,0.92617102005963,0.933573564609322,0.939655008157781,0.94454632087857,0.948386274258258,0.951277172768918,0.95329832214814,0.954535081988767,0.955067680330919,0.954964230573834,0.954284561359801,0.953084473494654,0.951414696908316,0.949319621443614,0.946840354441845,0.944019584361145,0.940897537812558,0.937507637227403,0.933879556324095,0.930045422307934,0.926035469054184,0.921875634625667,0.917589558864713,0.913199647150768,0.908726142172293,0.904186828874489,0.899597700735924,0.894973560045346,0.890327858024224,0.885672551965365,0.881018173637404,0.876374051745531,0.871748642024461,0.867149500943285,0.862583447744195
"28wk",0.413669827338897,0.435315005816671,0.470907954558464,0.518399023911887,0.565827731407785,0.609922368374552,0.649407322356785,0.684527017593286,0.716252761946792,0.745335931608038,0.771942192495139,0.796162637149165,0.818135804033937,0.837993593932737,0.855880941251018,0.871924705203068,0.886220713753944,0.898850875256624,0.90992598604648,0.919551293198677,0.927797159292494,0.934720642984987,0.940451325719799,0.945128673389841,0.948845235232996,0.951665443834787,0.953677612925179,0.954964230573834,0.955593757216782,0.955625043796023,0.955111958585265,0.954103395806789,0.952641626090936,0.950764422972299,0.948515265507692,0.945935860309234,0.943057335363823,0.93990498283393,0.93651300380216,0.93291374455394,0.929131715265855,0.925190200858781,0.921113496522733,0.916922884686297,0.912636685537114,0.908271196283529,0.903842921905668,0.899366929808097,0.894856681085672,0.89032392656966,0.885779279199833,0.881233215682721,0.876694766042251,0.872171942535834
"29wk",0.410051910814717,0.429303291623965,0.463349233348082,0.509906079581715,0.556562201017645,0.599991621395377,0.638892915357222,0.673520067151265,0.704920350580359,0.733871052332933,0.760491199601165,0.784841654804672,0.807064778282896,0.827294847495139,0.845653356381164,0.862245879842257,0.877160143019043,0.890469461897438,0.902270758966057,0.912653008630022,0.921677524015569,0.929396131607534,0.935929426677114,0.941404463344567,0.945906736080836,0.949499116789171,0.952264867897413,0.954284561359801,0.955625043796023,0.956343811407067,0.956493522799015,0.95612254076383,0.955272019506338,0.95398009273871,0.952290216649973,0.950241223574789,0.947863839864907,0.945184558078648,0.942235748349527,0.939048061870728,0.935647056082833,0.93205628273128,0.928299579987103,0.92439880485678,0.920373392973803,0.916240960197713,0.912019117057153,0.907724108413461,0.903370586100731,0.898971742509361,0.89454007343685,0.890087311481574,0.88562405110967,0.881159919762698
"30wk",0.406774625805284,0.423744083155772,0.456349187842394,0.502022197021438,0.547919623293958,0.590673395786973,0.628962906356957,0.663059137417623,0.69408745311959,0.722851591338882,0.749423010937572,0.773837392841669,0.796242815964798,0.816779255338987,0.835543290460633,0.852617812510545,0.868081895994319,0.88200643137973,0.894470872336365,0.905547696921964,0.915289263742591,0.923754265406741,0.931047762739347,0.93727969184738,0.942530067831465,0.946863730135744,0.950356469529527,0.953084473494654,0.955111958585265,0.956493522799015,0.957280421249944,0.957521688207336,0.957260775293814,0.956537614223977,0.955392408986413,0.953861394743343,0.951975291760316,0.949762365815185,0.947252886087266,0.944475912625548,0.941456738329377,0.938218754945997,0.93478550821734,0.93117955877064,0.927421229412837,0.923529430550729,0.919522569677575,0.915418073820786,0.911231822968428,0.906978407004616,0.902671685600003,0.898324828524535,0.893950099900325,0.889558996014918
"31wk",0.403803864215136,0.418605747140595,0.449874052537506,0.49471459892443,0.53987215435316,0.581947286509232,0.619605897617906,0.653141576228897,0.683757181357414,0.712292034798797,0.738762092084332,0.763181828347082,0.785709044545381,0.806491663349607,0.825599509322713,0.843092951565066,0.859044370632855,0.873521475318556,0.886587951075184,0.89830226403544,0.908709962411945,0.917867709016558,0.925871607336888,0.932818254675994,0.938781356567951,0.94382051844306,0.94800712534325,0.951414696908316,0.954103395806789,0.95612254076383,0.957521688207336,0.95835289510302,0.958661445028483,0.958487985814359,0.957870694927504,0.95684415738788,0.955438296122849,0.953681127668371,0.951602841542893,0.949232152611143,0.946592961242342,0.943706350616527,0.940597092221547,0.93728941479888,0.933803362742089,0.930157682379617,0.926372376163738,0.922466825647179,0.918457863635976,0.914360389107558,0.910189587203056,0.905960586161398,0.901687174008836,0.897381933184304
"32wk",0.401121032884579,0.413858956529462,0.443894194335799,0.487951783532445,0.53239795967071,0.573793389977709,0.610807952324454,0.643762210568892,0.673935105425684,0.702203196658413,0.728526718326577,0.75290048100028,0.775495789757118,0.79646948947104,0.815862992003199,0.833716037275304,0.85009532503079,0.865065467347638,0.878675483826506,0.890971465719189,0.90199400300403,0.911793133355724,0.920457574596347,0.92807428511597,0.934710242453162,0.940417245653859,0.945263291069018,0.949319621443614,0.952641626090936,0.955272019506338,0.957260775293814,0.958661445028483,0.959519756025562,0.959876107663405,0.959767943049828,0.95922947807721,0.958290185758643,0.956975379365444,0.955316758133643,0.953343896114277,0.951079176492116,0.948540044209597,0.945753995620836,0.94274667571755,0.939536865286523,0.936141156581368,0.932582846706345,0.928883575112235,0.925061125653225,0.92112943023933,0.917105016389043,0.913005526442443,0.908845657438397,0.904638772737042
"33wk",0.398701766637526,0.409476509983193,0.438381259594813,0.481703536806902,0.525473592063314,0.566192159508453,0.60255310402355,0.634912969258414,0.66462246009137,0.69259147975388,0.718729661922419,0.743013327558418,0.765630184885857,0.786743163065604,0.806367697392178,0.824524775723172,0.84127552282771,0.856681929726442,0.870779659012428,0.883602062776999,0.895185576194164,0.90557729611685,0.914854602487633,0.923095109478284,0.930358937105355,0.936694755798914,0.942167225892262,0.946840354441845,0.950764422972299,0.95398009273871,0.956537614223977,0.958487985814359,0.959876107663405,0.960741874242932,0.961122425824055,0.961052012992843,0.960560535111496,0.959674438734786,0.958424061294955,0.956837472018686,0.954936793632365,0.952741379835141,0.950277001824314,0.947568279602843,0.944634657755029,0.941493832968191,0.93816919445881,0.93468267886977,0.931052828967786,0.927295905294042,0.923429284811034,0.919470459738719,0.915435398232164,0.911339231862144
"34wk",0.396519068408229,0.405433166490705,0.433303531909635,0.475940927786688,0.519067914936747,0.559117649833211,0.594823788638934,0.626582284683211,0.655812660556779,0.683457052035224,0.709378867607285,0.733533634676962,0.756128954575003,0.777335639465861,0.797141355333296,0.815550526579874,0.832619923835506,0.848409104846055,0.862941549465555,0.876237833586506,0.888330467876934,0.899264770210365,0.909107541663194,0.917926185304051,0.925774185070434,0.932699835890873,0.938762708247762,0.944019584361145,0.948515265507692,0.952290216649973,0.955392408986413,0.957870694927504,0.959767943049828,0.961122425824055,0.961971136287463,0.962349058617588,0.962287435753815,0.961814978030927,0.960960102655009,0.959748727821932,0.958203044468332,0.95634459567758,0.954197457943131,0.951784862572758,0.949127007660187,0.946243771640874,0.943157244848408,0.93988915331775,0.936458917280207,0.932884487747615,0.929183867092298,0.925374939699806,0.921474826928278,0.91750007732506
"35wk",0.394547204037828,0.401705493906878,0.428632373167848,0.470636289228741,0.513148958058371,0.55254544334988,0.58760124124385,0.618757053506162,0.64749574448931,0.674797287632358,0.700478278937207,0.724471579108167,0.747004880721797,0.768264727357049,0.788206350457585,0.806819355131137,0.824157106832951,0.84027995522382,0.855196957530315,0.868916905260851,0.881469583785359,0.892896634769666,0.903257088007765,0.912609295947732,0.921000339775184,0.928475170744145,0.935090391223776,0.940897537812558,0.945935860309234,0.950241223574789,0.953861394743343,0.95684415738788,0.95922947807721,0.961052012992843,0.962349058617588,0.963157274003902,0.963509223692636,0.96343456004784,0.962961149827167,0.962114142090836,0.960914949291017,0.959384654152239,0.957548353812451,0.955429503086509,0.953047550671365,0.950421261286155,0.947574026105026,0.944528499146885,0.941304000762941,0.93791830380134,0.934390315191816,0.930739245077825,0.926982831271058,0.923138015104517
"36wk",0.392767040964523,0.398271730560716,0.424343838459494,0.465763175982661,0.507689717333505,0.546452216895849,0.580865850288195,0.611423587542073,0.639662422282885,0.666607658660849,0.692028438574677,0.715834979911032,0.738271530922876,0.759544671108599,0.779580475899105,0.798353039028586,0.815913154985979,0.832323159867018,0.847576245698453,0.861671175398619,0.874635599026914,0.886507359454954,0.897338782134853,0.90718012327177,0.916073090626849,0.92405638459134,0.931185508886071,0.937507637227403,0.943057335363823,0.947863839864907,0.951975291760316,0.955438296122849,0.958290185758643,0.960560535111496,0.962287435753815,0.963509223692636,0.96425871756053,0.964565834514561,0.964458693355587,0.963962913445916,0.963099473970835,0.961888327795642,0.960355577813479,0.958525999731516,0.956417727575905,0.954047087747804,0.951439904385785,0.9486195728004,0.945605114898857,0.942412617993701,0.939062463958474,0.935576065142911,0.931971496250674,0.928264547944221
"37wk",0.391163941556767,0.395111658619692,0.42042055601633,0.461296306290449,0.502665634132756,0.540814391247735,0.574597458648689,0.604566778498438,0.632305080305711,0.658881840342392,0.684026831472343,0.707626793811258,0.729939669743622,0.75118563638419,0.771277460728315,0.79016907911832,0.807910884298268,0.824562483943759,0.840104790370623,0.854527623006631,0.867855989137804,0.880126705114233,0.891383736352993,0.901669589695348,0.911021192954793,0.919474654975594,0.927079927856331,0.933879556324095,0.93990498283393,0.945184558078648,0.949762365815185,0.953681127668371,0.956975379365444,0.959674438734786,0.961814978030927,0.96343456004784,0.964565834514561,0.965238702871041,0.965481772925883,0.965321414424879,0.964780209035819,0.963879347271208,0.962643610296005,0.961096203038916,0.959255860850014,0.957141228753096,0.954775250716218,0.952180273761879,0.949375699123102,0.946379487871625,0.943212532097042,0.939895966273224,0.93644884352728,0.932889229377937
"38wk",0.38972398200577,0.392206488110391,0.41684017022843,0.457211504985237,0.498053357014573,0.535607585485596,0.56877561875267,0.598169324447412,0.625408031212186,0.651611358027961,0.676468251587332,0.699843464101685,0.722005999440667,0.743193469291165,0.763307432636161,0.782280677886749,0.800163545993952,0.81701576721785,0.832803540826874,0.847508929677684,0.861155833270425,0.873780814630721,0.885419599078638,0.896106885750382,0.905875310843271,0.914760266863097,0.922804285594795,0.930045422307934,0.93651300380216,0.942235748349527,0.947252886087266,0.951602841542893,0.955316758133643,0.958424061294955,0.960960102655009,0.962961149827167,0.964458693355587,0.965481772925883,0.966059950746911,0.966221195927851,0.965990197420102,0.965390058694631,0.964443880443991,0.96317321592644,0.961597290046299,0.959735408327082,0.957608929072934,0.955239208248894,0.952645725350201,0.94984779146903,0.946866741744722,0.943724188766178,0.940440379072318,0.937034726454081
"39wk",0.388432842100463,0.38953875021382,0.413576040102255,0.453485658555164,0.493828110444125,0.530807708268851,0.563379808981815,0.592213220055091,0.618955036368127,0.644785954245316,0.669345274700683,0.692479254229727,0.714467396045555,0.735571075785119,0.755677369276257,0.77469814083286,0.792682502214468,0.809697847342373,0.825689710090892,0.840634310988446,0.854556264961404,0.867492488542214,0.879470891544422,0.890518790910846,0.900664880364424,0.909941880299852,0.918387382487937,0.926035469054184,0.93291374455394,0.939048061870728,0.944475912625548,0.949232152611143,0.953343896114277,0.956837472018686,0.959748727821932,0.962114142090836,0.963962913445916,0.965321414424879,0.966221195927851,0.966692582368604,0.966761677909799,0.966452382076873,0.965787439598388,0.964787848601266,0.963472153998242,0.961858336562453,0.959968098858562,0.957823378242508,0.955442816901245,0.952844144467967,0.950050931554309,0.947086190346054,0.943970512678836,0.940723292346966
"40wk",0.387279364760231,0.387092199210363,0.41060788225908,0.450096678301918,0.489967064764773,0.526391757227417,0.558389610644661,0.58668060551268,0.612936977143338,0.638394344772241,0.662648708286759,0.685527495067457,0.707323550766731,0.728319626251035,0.748391381012729,0.767429666555221,0.785482326352988,0.802621551115179,0.818777150864583,0.833919937937737,0.848075731097859,0.861281441452675,0.873559001871697,0.884928256417238,0.895413880852771,0.905044668707628,0.913855138990781,0.921875634625667,0.929131715265855,0.935647056082833,0.941456738329377,0.946592961242342,0.951079176492116,0.954936793632365,0.958203044468332,0.960914949291017,0.963099473970835,0.964780209035819,0.965990197420102,0.966761677909799,0.967121199827376,0.967092974044834,0.966699980990426,0.965963535707605,0.964901525330595,0.963530491150006,0.961872826103117,0.959951412384626,0.957783861590711,0.955386376502274,0.952783730705336,0.950000160271717,0.947056800960112,0.943972175903555
"41wk",0.386254972455546,0.384851722191052,0.407919557356765,0.447023466564955,0.486448744146007,0.52233791472557,0.553784842220548,0.581553668988286,0.607344691137442,0.632424130282704,0.656367919489086,0.678979942358088,0.700571234750281,0.721437918983948,0.741450711489523,0.760480074827039,0.778572944144208,0.79579608910278,0.812076352134868,0.827378614984347,0.841728849831998,0.855164511666347,0.867702279097657,0.87935469891298,0.890142281364183,0.900090610520078,0.909230790048681,0.917589558864713,0.925190200858781,0.93205628273128,0.938218754945997,0.943706350616527,0.948540044209597,0.952741379835141,0.95634459567758,0.959384654152239,0.961888327795642,0.963879347271208,0.965390058694631,0.966452382076873,0.967092974044834,0.96733598496384,0.967204719226282,0.966721049913497,0.965903918439379,0.96477038692716,0.963342686598489,0.961641882789124,0.959685577104483,0.957491325613892,0.955082432227665,0.952482874846528,0.949714207945941,0.946796653680785
"42wk",0.385350230995597,0.382803255699166,0.405489598758474,0.444245885525239,0.483252482911032,0.518625426664452,0.549545653292757,0.576814555461125,0.602156334658897,0.626861763825148,0.650491043118598,0.672826772961912,0.694199461517879,0.714920917910892,0.734853699352094,0.753848720697865,0.771952035168009,0.789225431115099,0.805594625712148,0.821019297330422,0.835525989342827,0.849154955255249,0.861916416660477,0.873815176009873,0.884867971354425,0.89509923151931,0.904535355866898,0.913199647150768,0.921113496522733,0.928299579987103,0.93478550821734,0.940597092221547,0.945753995620836,0.950277001824314,0.954197457943131,0.957548353812451,0.960355577813479,0.962643610296005,0.964443880443991,0.965787439598388,0.966699980990426,0.967204719226282,0.967325521979079,0.967085550778193,0.966505445064333,0.965604630772784,0.964403482932245,0.962921350404761,0.961175476731466,0.959184143551284,0.956969705906232,0.954555776200594,0.951964421742511,0.949217046993749
"43wk",0.384556906303408,0.380933708699598,0.403298116160656,0.441744727344561,0.480356326713649,0.515234287498903,0.545652586409978,0.572445427630367,0.59735201619285,0.621693150083154,0.645005099261583,0.667057348746639,0.688198613684524,0.708762875955396,0.728596303138997,0.747531900650148,0.765615359659052,0.782911034277854,0.799336702359918,0.814849243114124,0.829476348930789,0.843264461500265,0.856215063747199,0.868324931407484,0.879608118466274,0.890088393524802,0.899787855983029,0.908726142172293,0.916922884686297,0.92439880485678,0.93117955877064,0.93728941479888,0.94274667571755,0.947568279602843,0.951784862572758,0.955429503086509,0.958525999731516,0.961096203038916,0.96317321592644,0.964787848601266,0.965963535707605,0.966721049913497,0.967085550778193,0.967082335084244,0.966733484673582,0.966059448257075,0.965080233067348,0.963814542606366,0.962278376416188,0.960487897408452,0.958466687110674,0.956239444641147,0.953827890140025,0.951252383991415
"44wk",0.383870053163072,0.3792308915596,0.401328111940835,0.439501684806928,0.477741064356449,0.512145546382089,0.542086616995941,0.568428483897512,0.59291812756353,0.616904249450844,0.63989605133154,0.661660535590706,0.682563970137209,0.702959096070929,0.72267265834013,0.7415254886645,0.759563154113623,0.776853356431306,0.793305183320574,0.808874293281952,0.82358975879898,0.837504035569399,0.850610016175544,0.862897142292793,0.874377527778053,0.885074300360594,0.895005373884756,0.904186828874489,0.912636685537114,0.920373392973803,0.927421229412837,0.933803362742089,0.939536865286523,0.944634657755029,0.949127007660187,0.953047550671365,0.956417727575905,0.959255860850014,0.961597290046299,0.963472153998242,0.964901525330595,0.965903918439379,0.966505445064333,0.966733484673582,0.96661041795275,0.966156959832014,0.965393388642115,0.964338832536931,0.963008858832073,0.961417128664689,0.959588074389156,0.957548233157978,0.955318492242876,0.952917094264502
"45wk",0.383284482730753,0.377683450488316,0.399564266092664,0.437499327153251,0.475389763345335,0.509341216816807,0.53882917943239,0.564745857634057,0.58884372135356,0.61248021359301,0.63514885692294,0.656624012229644,0.677288091131415,0.697502603753734,0.717075004771721,0.735824023374177,0.753795972776597,0.771050931307649,0.787500657338998,0.803098111785905,0.817874425377322,0.831883085454279,0.845110798333613,0.857542815743769,0.869189152373661,0.880071367333789,0.89020312960641,0.899597700735924,0.908271196283529,0.916240960197713,0.923529430550729,0.930157682379617,0.936141156581368,0.941493832968191,0.946243771640874,0.950421261286155,0.954047087747804,0.957141228753096,0.959735408327082,0.961858336562453,0.963530491150006,0.96477038692716,0.965604630772784,0.966059448257075,0.966156959832014,0.965917656622123,0.965362190595267,0.9645105092853,0.963379371594013,0.961983793543378,0.960347978311079,0.95849639975024,0.956449168169083,0.954224662528151
"46wk",0.382794631951988,0.376280806897543,0.397992504059234,0.435721087581234,0.473285220059372,0.506804163213454,0.53586218550675,0.561379602070233,0.585110810195859,0.608403115311831,0.630747571682347,0.651933682638728,0.672356911432838,0.692379085415023,0.711793650870791,0.73041902279162,0.748302794465653,0.7654994774979,0.781921826808327,0.797521595454754,0.812332297019849,0.82640535376399,0.839724367508313,0.852270936823788,0.864053535995937,0.875091452662056,0.885394570031218,0.894973560045346,0.903842921905668,0.912019117057153,0.919522569677575,0.926372376163738,0.932582846706345,0.93816919445881,0.943157244848408,0.947574026105026,0.951439904385785,0.954775250716218,0.957608929072934,0.959968098858562,0.961872826103117,0.963342686598489,0.964403482932245,0.965080233067348,0.965393388642115,0.965362190595267,0.9650078606706,0.964352025892726,0.963413975737031,0.962212315542664,0.960769257253083,0.959106403924038,0.95724245775609,0.955196427926094
"47wk",0.382389307034942,0.375013101502919,0.396599919081412,0.434151260333608,0.471410469347201,0.504518179990357,0.533168041115418,0.558311859650175,0.581695854044258,0.60465328279419,0.626675525244406,0.647574756863707,0.667752671544906,0.687574204993716,0.706817618218533,0.72530118268425,0.743074387070116,0.760193654149939,0.776565825787819,0.792143467349683,0.80696146438453,0.821072882033556,0.834455735195726,0.847088689529726,0.858979006720012,0.870144754437154,0.88059156349454,0.890327858024224,0.899366929808097,0.907724108413461,0.915418073820786,0.922466825647179,0.928883575112235,0.93468267886977,0.93988915331775,0.944528499146885,0.9486195728004,0.952180273761879,0.955239208248894,0.957823378242508,0.959951412384626,0.961641882789124,0.962921350404761,0.963814542606366,0.964338832536931,0.9645105092853,0.964352025892726,0.963887881950483,0.963140130180588,0.96212931074612,0.960876499453281,0.959401761248081,0.957721906568277,0.955853794769238
"48wk",0.382060154583968,0.37387114280558,0.395374650345106,0.432774995749956,0.469750180412227,0.502467892681039,0.530729666570811,0.555524984465013,0.578582674510967,0.60121137407168,0.622915538202012,0.643532597284575,0.663462215164859,0.683074979056981,0.702135211780526,0.720461839235431,0.738105814594963,0.755127981749023,0.771428550268573,0.786961404598534,0.801762821371207,0.815887450409393,0.829308558665329,0.842001994308303,0.853973466611776,0.865240436957972,0.875804541145352,0.885672551965365,0.894856681085672,0.903370586100731,0.911231822968428,0.918457863635976,0.925061125653225,0.931052828967786,0.936458917280207,0.941304000762941,0.945605114898857,0.949375699123102,0.952645725350201,0.955442816901245,0.957783861590711,0.959685577104483,0.961175476731466,0.962278376416188,0.963008858832073,0.963379371594013,0.963413975737031,0.963140130180588,0.962580982862225,0.961757604118423,0.960690969512566,0.959400987378984,0.95790358216395,0.956213192056303
"49wk",0.381800462615448,0.37284635944811,0.394305573508745,0.431578282805771,0.468289958915188,0.500638242641407,0.528530524762458,0.553001339790802,0.575757281294712,0.59805856392358,0.619450146442969,0.63979142401447,0.659475058546121,0.678868092592047,0.697733917851263,0.715891691686491,0.73339267019013,0.750296034770075,0.766504843976204,0.781972302945155,0.796736115776276,0.810850002802615,0.824285283077479,0.837015295258196,0.849044318405838,0.860386305001309,0.871042545901424,0.881018173637404,0.89032392656966,0.898971742509361,0.906978407004616,0.914360389107558,0.92112943023933,0.927295905294042,0.932884487747615,0.93791830380134,0.942412617993701,0.946379487871625,0.94984779146903,0.952844144467967,0.955386376502274,0.957491325613892,0.959184143551284,0.960487897408452,0.961417128664689,0.961983793543378,0.962212315542664,0.96212931074612,0.961757604118423,0.961118490227888,0.960233337755092,0.959122341586295,0.957802772929697,0.956291514586929
"50wk",0.381604084580666,0.371930756426639,0.393382284134178,0.430547917581971,0.467017114684895,0.499013917910793,0.526554659305944,0.550723147996264,0.573198946979147,0.595176409142799,0.616261823460698,0.63633361737836,0.655771608326545,0.674938929032101,0.693600183670633,0.711578070427311,0.72892147368253,0.745689506779632,0.761788616226453,0.777172055852681,0.791878275004937,0.805960026246542,0.819387241483892,0.832130995738401,0.844194496198974,0.855588256112457,0.866313391666557,0.876374051745531,0.885779279199833,0.89454007343685,0.902671685600003,0.910189587203056,0.917105016389043,0.923429284811034,0.929183867092298,0.934390315191816,0.939062463958474,0.943212532097042,0.946866741744722,0.950050931554309,0.952783730705336,0.955082432227665,0.956969705906232,0.958466687110674,0.959588074389156,0.960347978311079,0.960769257253083,0.960876499453281,0.960690969512566,0.960233337755092,0.959526194928442,0.958591259514816,0.957447893977028,0.956114583135415
"51wk",0.381465890079448,0.371116874558682,0.392595471615635,0.429671462471717,0.465918085040835,0.497580035279131,0.524786738554996,0.548672983144754,0.570883655843138,0.592546937221159,0.613333192221116,0.633141783556976,0.652333524046329,0.671272288084467,0.689719799618263,0.707507455367854,0.724679163722053,0.741299365745377,0.757272975346168,0.772555797717529,0.78718594916641,0.80121637938099,0.814614894175902,0.827350640646413,0.839426479953414,0.850851039543094,0.861623853779307,0.871748642024461,0.881233215682721,0.890087311481574,0.898324828524535,0.905960586161398,0.913005526442443,0.919470459738719,0.925374939699806,0.930739245077825,0.935576065142911,0.939895966273224,0.943724188766178,0.947086190346054,0.950000160271717,0.952482874846528,0.954555776200594,0.956239444641147,0.957548233157978,0.95849639975024,0.959106403924038,0.959401761248081,0.959400987378984,0.959122341586295,0.958591259514816,0.95783126836861,0.956863147022415,0.955706399551599
"52wk",0.381380920839531,0.370397753239399,0.391937602719906,0.428937204524361,0.464979068450775,0.496322557296666,0.523212099017671,0.546834193230447,0.568792872373908,0.590152780528534,0.610647213362824,0.630199290141501,0.649148203631033,0.667853441540324,0.686078378642115,0.703667214192536,0.72065765757098,0.737116682109776,0.752950310936252,0.768118338916548,0.782657088478438,0.796618059069637,0.80996789494395,0.822675507589001,0.834743252609542,0.84617896934137,0.856979877231582,0.867149500943285,0.876694766042251,0.88562405110967,0.893950099900325,0.901687174008836,0.908845657438397,0.915435398232164,0.921474826928278,0.926982831271058,0.931971496250674,0.93644884352728,0.940440379072318,0.943970512678836,0.947056800960112,0.949714207945941,0.951964421742511,0.953827890140025,0.955318492242876,0.956449168169083,0.95724245775609,0.957721906568277,0.95790358216395,0.957802772929697,0.957447893977028,0.956863147022415,0.956070043996607,0.955088646796941
"53wk",0.381343939797745,0.369766895870144,0.391402497225939,0.428334119577815,0.464187449763644,0.495228228021289,0.521816780355754,0.545190889838443,0.566911513491093,0.587977132939517,0.608187341531926,0.627489738375501,0.646205837774471,0.664667510250333,0.682661537361902,0.700045115349407,0.716849588824306,0.733131936840275,0.74881229231161,0.763853977426511,0.778289105820213,0.792162941140503,0.805444743648161,0.818106333596739,0.830147885797017,0.841575852654148,0.852386760778358,0.862583447744195,0.872171942535834,0.881159919762698,0.889558996014918,0.897381933184304,0.904638772737042,0.911339231862144,0.91750007732506,0.923138015104517,0.928264547944221,0.932889229377937,0.937034726454081,0.940723292346966,0.943972175903555,0.946796653680785,0.949217046993749,0.951252383991415,0.952917094264502,0.954224662528151,0.955196427926094,0.955853794769238,0.956213192056303,0.956291514586929,0.956114583135415,0.955706399551599,0.955088646796941,0.954281667560788
